#EXPORTTYPE:                 ,DATA COMPARE                   
#FILE:                       ,LG.ngb-st9                     
#FORMAT:                     ,NETZSCH5                       
#FTYPE:                      ,ANSI                           
#IDENTITY:                   ,Saras                          
#DECIMAL:                    ,POINT                          
#SEPARATOR:                  ,COMMA                          
#MTYPE:                      ,TG                             
#INSTRUMENT:                 ,NETZSCH TG 209F1 Libra         
#PROJECT:                    ,PM                             
#DATE/TIME:                  ,15/01/2018 10:13:45 AM (UTC+11)
#CORR. FILE:                 ,                               
#TEMPCAL:                    ,TCALZERO.TCX                   
#LABORATORY:                 ,Capture Lab                    
#OPERATOR:                   ,Frank                          
#REMARK:                     ,                               
#SAMPLE:                     ,LG                             
#SAMPLE MASS /mg:            ,17.9379                        
#MATERIAL:                   ,zeolite                        
#TYPE OF CRUCIBLE:           ,Al2O3                          
#SAMPLE CRUCIBLE MASS /mg:   ,167.6485                       
#REFERENCE CRUCIBLE MASS /mg:,                               
#M.RANGE /mg:                ,2000                           
#CORR. CODE:                 ,090                            
#RANGE:                      ,32°C/10.0(K/min)/900°C         
#SEGMENT:                    ,S1/1                           
#SEG. 1:                     ,32°C/10.0(K/min)/900°C         

##Temp./°C,Mass loss/mg
111.29800,      -0.34226
111.39800,      -0.34256
111.49800,      -0.34275
111.59800,      -0.34304
111.69800,      -0.34315
111.79800,      -0.34345
111.89800,      -0.34364
111.99800,      -0.34395
112.09800,      -0.34404
112.19800,      -0.34444
112.29800,      -0.34463
112.39800,      -0.34493
112.49800,      -0.34504
112.59800,      -0.34524
112.69800,      -0.34572
112.79800,      -0.34592
112.89800,      -0.34623
112.99800,      -0.34642
113.09800,      -0.34673
113.19800,      -0.34702
113.29800,      -0.34743
113.39800,      -0.34749
113.49800,      -0.34769
113.59800,      -0.34822
113.69800,      -0.34839
113.79800,      -0.34869
113.89800,      -0.34911
113.99800,      -0.34917
114.09800,      -0.34959
114.19800,      -0.34987
114.29800,      -0.35020
114.39800,      -0.35037
114.49800,      -0.35068
114.59800,      -0.35085
114.69800,      -0.35118
114.79800,      -0.35135
114.89800,      -0.35156
114.99800,      -0.35185
115.09800,      -0.35205
115.19800,      -0.35235
115.29800,      -0.35256
115.39800,      -0.35264
115.49800,      -0.35305
115.59800,      -0.35314
115.69800,      -0.35356
115.79800,      -0.35362
115.89800,      -0.35404
115.99800,      -0.35412
116.09800,      -0.35453
116.19800,      -0.35460
116.29800,      -0.35502
116.39800,      -0.35531
116.49800,      -0.35551
116.59800,      -0.35580
116.69800,      -0.35611
116.79800,      -0.35628
116.89800,      -0.35658
116.99800,      -0.35690
117.09800,      -0.35727
117.19800,      -0.35750
117.29800,      -0.35789
117.39800,      -0.35818
117.49800,      -0.35848
117.59800,      -0.35885
117.69800,      -0.35910
117.79800,      -0.35947
117.89800,      -0.35983
117.99800,      -0.36003
118.09800,      -0.36036
118.19800,      -0.36072
118.29800,      -0.36095
118.39800,      -0.36134
118.49800,      -0.36160
118.59800,      -0.36190
118.69800,      -0.36207
118.79800,      -0.36239
118.89800,      -0.36255
118.99800,      -0.36288
119.09800,      -0.36303
119.19800,      -0.36328
119.29800,      -0.36347
119.39800,      -0.36376
119.49800,      -0.36390
119.59800,      -0.36424
119.69800,      -0.36451
119.79800,      -0.36474
119.89800,      -0.36488
119.99800,      -0.36523
120.09800,      -0.36554
120.19800,      -0.36573
120.29800,      -0.36601
120.39800,      -0.36630
120.49800,      -0.36660
120.59800,      -0.36684
120.69800,      -0.36719
120.79800,      -0.36739
120.89800,      -0.36768
120.99800,      -0.36782
121.09800,      -0.36808
121.19800,      -0.36822
121.29800,      -0.36857
121.39800,      -0.36879
121.49800,      -0.36918
121.59800,      -0.36958
121.69800,      -0.37007
121.79800,      -0.37063
121.89800,      -0.37115
121.99800,      -0.37151
122.09800,      -0.37202
122.19800,      -0.37252
122.29800,      -0.37302
122.39800,      -0.37329
122.49800,      -0.37380
122.59800,      -0.37419
122.69800,      -0.37458
122.79800,      -0.37499
122.89800,      -0.37515
122.99800,      -0.37555
123.09800,      -0.37597
123.19800,      -0.37623
123.29800,      -0.37663
123.39800,      -0.37704
123.49800,      -0.37742
123.59800,      -0.37773
123.69800,      -0.37801
123.79800,      -0.37817
123.89800,      -0.37871
123.99800,      -0.37887
124.09800,      -0.37919
124.19800,      -0.37936
124.29800,      -0.37956
124.39800,      -0.37995
124.49800,      -0.38034
124.59800,      -0.38063
124.69800,      -0.38111
124.79800,      -0.38163
124.89800,      -0.38211
124.99800,      -0.38259
125.09800,      -0.38309
125.19800,      -0.38357
125.29800,      -0.38408
125.39800,      -0.38459
125.49800,      -0.38498
125.59800,      -0.38549
125.69800,      -0.38587
125.79800,      -0.38627
125.89800,      -0.38654
125.99800,      -0.38694
126.09800,      -0.38734
126.19800,      -0.38781
126.29800,      -0.38824
126.39800,      -0.38845
126.49800,      -0.38881
126.59800,      -0.38905
126.69800,      -0.38940
126.79800,      -0.38957
126.89800,      -0.38988
126.99800,      -0.39020
127.09800,      -0.39037
127.19800,      -0.39067
127.29800,      -0.39094
127.39800,      -0.39117
127.49800,      -0.39134
127.59800,      -0.39163
127.69800,      -0.39181
127.79800,      -0.39213
127.89800,      -0.39229
127.99800,      -0.39247
128.09800,      -0.39278
128.19800,      -0.39309
128.29800,      -0.39340
128.39800,      -0.39375
128.49800,      -0.39389
128.59800,      -0.39439
128.69800,      -0.39486
128.79800,      -0.39523
128.89800,      -0.39572
128.99800,      -0.39613
129.09800,      -0.39651
129.19800,      -0.39700
129.29800,      -0.39730
129.39800,      -0.39766
129.49800,      -0.39806
129.59800,      -0.39846
129.69800,      -0.39876
129.79800,      -0.39915
129.89800,      -0.39954
129.99800,      -0.39974
130.09800,      -0.40020
130.19800,      -0.40061
130.29800,      -0.40109
130.39800,      -0.40148
130.49800,      -0.40197
130.59800,      -0.40246
130.69800,      -0.40306
130.79800,      -0.40365
130.89800,      -0.40404
130.99800,      -0.40452
131.09800,      -0.40492
131.19800,      -0.40541
131.29800,      -0.40590
131.39800,      -0.40628
131.49800,      -0.40687
131.59800,      -0.40727
131.69800,      -0.40776
131.79800,      -0.40804
131.89800,      -0.40854
131.99800,      -0.40903
132.09800,      -0.40952
132.19800,      -0.40991
132.29800,      -0.41041
132.39800,      -0.41080
132.49800,      -0.41118
132.59800,      -0.41147
132.69800,      -0.41187
132.79800,      -0.41226
132.89800,      -0.41265
132.99800,      -0.41294
133.09800,      -0.41323
133.19800,      -0.41382
133.29800,      -0.41422
133.39800,      -0.41460
133.49800,      -0.41489
133.59800,      -0.41528
133.69800,      -0.41576
133.79800,      -0.41616
133.89800,      -0.41655
133.99800,      -0.41706
134.09800,      -0.41733
134.19800,      -0.41782
134.29800,      -0.41821
134.39800,      -0.41859
134.49800,      -0.41898
134.59800,      -0.41928
134.69800,      -0.41967
134.79800,      -0.42006
134.89800,      -0.42045
134.99800,      -0.42094
135.09800,      -0.42123
135.19800,      -0.42162
135.29800,      -0.42190
135.39800,      -0.42240
135.49800,      -0.42259
135.59800,      -0.42297
135.69800,      -0.42336
135.79800,      -0.42386
135.89800,      -0.42414
135.99800,      -0.42454
136.09800,      -0.42502
136.19800,      -0.42540
136.29800,      -0.42590
136.39800,      -0.42629
136.49800,      -0.42678
136.59800,      -0.42727
136.69800,      -0.42776
136.79800,      -0.42805
136.89800,      -0.42874
136.99800,      -0.42922
137.09800,      -0.42972
137.19800,      -0.43020
137.29800,      -0.43069
137.39800,      -0.43118
137.49800,      -0.43167
137.59800,      -0.43216
137.69800,      -0.43245
137.79800,      -0.43293
137.89800,      -0.43358
137.99800,      -0.43384
138.09800,      -0.43431
138.19800,      -0.43480
138.29800,      -0.43529
138.39800,      -0.43578
138.49800,      -0.43627
138.59800,      -0.43680
138.69800,      -0.43738
138.79800,      -0.43784
138.89800,      -0.43834
138.99800,      -0.43875
139.09800,      -0.43920
139.19800,      -0.43969
139.29800,      -0.44008
139.39800,      -0.44057
139.49800,      -0.44105
139.59800,      -0.44155
139.69800,      -0.44195
139.79800,      -0.44244
139.89800,      -0.44291
139.99800,      -0.44340
140.09800,      -0.44390
140.19800,      -0.44439
140.29800,      -0.44487
140.39800,      -0.44536
140.49800,      -0.44585
140.59800,      -0.44634
140.69800,      -0.44682
140.79800,      -0.44751
140.89800,      -0.44800
140.99800,      -0.44859
141.09800,      -0.44907
141.19800,      -0.44955
141.29800,      -0.45027
141.39800,      -0.45075
141.49800,      -0.45124
141.59800,      -0.45152
141.69800,      -0.45191
141.79800,      -0.45230
141.89800,      -0.45281
141.99800,      -0.45329
142.09800,      -0.45387
142.19800,      -0.45445
142.29800,      -0.45515
142.39800,      -0.45573
142.49800,      -0.45632
142.59800,      -0.45680
142.69800,      -0.45739
142.79800,      -0.45788
142.89800,      -0.45837
142.99800,      -0.45905
143.09800,      -0.45954
143.19800,      -0.46003
143.29800,      -0.46062
143.39800,      -0.46112
143.49800,      -0.46159
143.59800,      -0.46218
143.69800,      -0.46266
143.79800,      -0.46314
143.89800,      -0.46373
143.99800,      -0.46422
144.09800,      -0.46490
144.19800,      -0.46539
144.29800,      -0.46596
144.39800,      -0.46648
144.49800,      -0.46707
144.59800,      -0.46766
144.69800,      -0.46831
144.79800,      -0.46880
144.89800,      -0.46940
144.99800,      -0.46990
145.09800,      -0.47049
145.19800,      -0.47106
145.29800,      -0.47156
145.39800,      -0.47218
145.49800,      -0.47288
145.59800,      -0.47323
145.69800,      -0.47393
145.79800,      -0.47450
145.89800,      -0.47521
145.99800,      -0.47581
146.09800,      -0.47627
146.19800,      -0.47688
146.29800,      -0.47734
146.39800,      -0.47794
146.49800,      -0.47865
146.59800,      -0.47913
146.69800,      -0.47973
146.79800,      -0.48019
146.89800,      -0.48079
146.99800,      -0.48127
147.09800,      -0.48186
147.19800,      -0.48256
147.29800,      -0.48315
147.39800,      -0.48372
147.49800,      -0.48417
147.59800,      -0.48479
147.69800,      -0.48527
147.79800,      -0.48576
147.89800,      -0.48647
147.99800,      -0.48695
148.09800,      -0.48743
148.19800,      -0.48791
148.29800,      -0.48840
148.39800,      -0.48900
148.49800,      -0.48947
148.59800,      -0.49008
148.69800,      -0.49055
148.79800,      -0.49101
148.89800,      -0.49163
148.99800,      -0.49212
149.09800,      -0.49282
149.19800,      -0.49331
149.29800,      -0.49388
149.39800,      -0.49437
149.49800,      -0.49495
149.59800,      -0.49543
149.69800,      -0.49591
149.79800,      -0.49640
149.89800,      -0.49690
149.99800,      -0.49739
150.09800,      -0.49777
150.19800,      -0.49827
150.29800,      -0.49875
150.39800,      -0.49925
150.49800,      -0.49982
150.59800,      -0.50042
150.69800,      -0.50119
150.79800,      -0.50179
150.89800,      -0.50257
150.99800,      -0.50316
151.09800,      -0.50374
151.19800,      -0.50452
151.29800,      -0.50511
151.39800,      -0.50570
151.49800,      -0.50632
151.59800,      -0.50698
151.69800,      -0.50755
151.79800,      -0.50804
151.89800,      -0.50862
151.99800,      -0.50913
152.09800,      -0.50961
152.19800,      -0.51012
152.29800,      -0.51068
152.39800,      -0.51117
152.49800,      -0.51165
152.59800,      -0.51212
152.69800,      -0.51282
152.79800,      -0.51331
152.89800,      -0.51391
152.99800,      -0.51450
153.09800,      -0.51505
153.19800,      -0.51576
153.29800,      -0.51644
153.39800,      -0.51723
153.49800,      -0.51782
153.59800,      -0.51851
153.69800,      -0.51930
153.79800,      -0.51989
153.89800,      -0.52066
153.99800,      -0.52126
154.09800,      -0.52184
154.19800,      -0.52263
154.29800,      -0.52321
154.39800,      -0.52380
154.49800,      -0.52457
154.59800,      -0.52516
154.69800,      -0.52565
154.79800,      -0.52624
154.89800,      -0.52683
154.99800,      -0.52751
155.09800,      -0.52818
155.19800,      -0.52868
155.29800,      -0.52927
155.39800,      -0.52995
155.49800,      -0.53044
155.59800,      -0.53102
155.69800,      -0.53150
155.79800,      -0.53210
155.89800,      -0.53268
155.99800,      -0.53317
156.09800,      -0.53383
156.19800,      -0.53442
156.29800,      -0.53501
156.39800,      -0.53560
156.49800,      -0.53627
156.59800,      -0.53688
156.69800,      -0.53746
156.79800,      -0.53802
156.89800,      -0.53853
156.99800,      -0.53915
157.09800,      -0.53967
157.19800,      -0.54025
157.29800,      -0.54087
157.39800,      -0.54140
157.49800,      -0.54193
157.59800,      -0.54262
157.69800,      -0.54321
157.79800,      -0.54375
157.89800,      -0.54435
157.99800,      -0.54500
158.09800,      -0.54551
158.19800,      -0.54602
158.29800,      -0.54655
158.39800,      -0.54718
158.49800,      -0.54766
158.59800,      -0.54824
158.69800,      -0.54890
158.79800,      -0.54949
158.89800,      -0.55008
158.99800,      -0.55067
159.09800,      -0.55116
159.19800,      -0.55183
159.29800,      -0.55229
159.39800,      -0.55288
159.49800,      -0.55350
159.59800,      -0.55404
159.69800,      -0.55452
159.79800,      -0.55499
159.89800,      -0.55538
159.99800,      -0.55591
160.09800,      -0.55639
160.19800,      -0.55708
160.29800,      -0.55789
160.39800,      -0.55878
160.49800,      -0.55943
160.59800,      -0.56036
160.69800,      -0.56101
160.79800,      -0.56182
160.89800,      -0.56249
160.99800,      -0.56330
161.09800,      -0.56387
161.19800,      -0.56445
161.29800,      -0.56514
161.39800,      -0.56570
161.49800,      -0.56629
161.59800,      -0.56714
161.69800,      -0.56758
161.79800,      -0.56815
161.89800,      -0.56874
161.99800,      -0.56933
162.09800,      -0.57004
162.19800,      -0.57062
162.29800,      -0.57120
162.39800,      -0.57177
162.49800,      -0.57248
162.59800,      -0.57307
162.69800,      -0.57353
162.79800,      -0.57401
162.89800,      -0.57451
162.99800,      -0.57510
163.09800,      -0.57558
163.19800,      -0.57604
163.29800,      -0.57665
163.39800,      -0.57736
163.49800,      -0.57782
163.59800,      -0.57841
163.69800,      -0.57888
163.79800,      -0.57948
163.89800,      -0.57996
163.99800,      -0.58045
164.09800,      -0.58094
164.19800,      -0.58143
164.29800,      -0.58191
164.39800,      -0.58249
164.49800,      -0.58296
164.59800,      -0.58378
164.69800,      -0.58437
164.79800,      -0.58506
164.89800,      -0.58566
164.99800,      -0.58628
165.09800,      -0.58687
165.19800,      -0.58757
165.29800,      -0.58813
165.39800,      -0.58869
165.49800,      -0.58927
165.59800,      -0.58991
165.69800,      -0.59043
165.79800,      -0.59106
165.89800,      -0.59163
165.99800,      -0.59228
166.09800,      -0.59282
166.19800,      -0.59346
166.29800,      -0.59395
166.39800,      -0.59447
166.49800,      -0.59495
166.59800,      -0.59555
166.69800,      -0.59603
166.79800,      -0.59666
166.89800,      -0.59723
166.99800,      -0.59788
167.09800,      -0.59845
167.19800,      -0.59903
167.29800,      -0.59962
167.39800,      -0.60022
167.49800,      -0.60068
167.59800,      -0.60128
167.69800,      -0.60162
167.79800,      -0.60212
167.89800,      -0.60261
167.99800,      -0.60309
168.09800,      -0.60359
168.19800,      -0.60411
168.29800,      -0.60468
168.39800,      -0.60535
168.49800,      -0.60611
168.59800,      -0.60699
168.69800,      -0.60756
168.79800,      -0.60825
168.89800,      -0.60870
168.99800,      -0.60925
169.09800,      -0.60965
169.19800,      -0.61022
169.29800,      -0.61069
169.39800,      -0.61166
169.49800,      -0.61228
169.59800,      -0.61295
169.69800,      -0.61336
169.79800,      -0.61410
169.89800,      -0.61460
169.99800,      -0.61549
170.09800,      -0.61606
170.19800,      -0.61664
170.29800,      -0.61734
170.39800,      -0.61803
170.49800,      -0.61840
170.59800,      -0.61898
170.69800,      -0.61958
170.79800,      -0.62027
170.89800,      -0.62077
170.99800,      -0.62134
171.09800,      -0.62191
171.19800,      -0.62273
171.29800,      -0.62319
171.39800,      -0.62386
171.49800,      -0.62445
171.59800,      -0.62515
171.69800,      -0.62573
171.79800,      -0.62643
171.89800,      -0.62689
171.99800,      -0.62771
172.09800,      -0.62827
172.19800,      -0.62886
172.29800,      -0.62933
172.39800,      -0.63017
172.49800,      -0.63064
172.59800,      -0.63111
172.69800,      -0.63159
172.79800,      -0.63217
172.89800,      -0.63265
172.99800,      -0.63346
173.09800,      -0.63394
173.19800,      -0.63452
173.29800,      -0.63511
173.39800,      -0.63569
173.49800,      -0.63640
173.59800,      -0.63698
173.69800,      -0.63744
173.79800,      -0.63814
173.89800,      -0.63860
173.99800,      -0.63943
174.09800,      -0.63989
174.19800,      -0.64079
174.29800,      -0.64142
174.39800,      -0.64204
174.49800,      -0.64275
174.59800,      -0.64335
174.69800,      -0.64397
174.79800,      -0.64462
174.89800,      -0.64518
174.99800,      -0.64580
175.09800,      -0.64633
175.19800,      -0.64687
175.29800,      -0.64737
175.39800,      -0.64789
175.49800,      -0.64836
175.59800,      -0.64899
175.69800,      -0.64946
175.79800,      -0.65008
175.89800,      -0.65062
175.99800,      -0.65121
176.09800,      -0.65176
176.19800,      -0.65243
176.29800,      -0.65303
176.39800,      -0.65364
176.49800,      -0.65425
176.59800,      -0.65487
176.69800,      -0.65546
176.79800,      -0.65609
176.89800,      -0.65668
176.99800,      -0.65746
177.09800,      -0.65803
177.19800,      -0.65878
177.29800,      -0.65939
177.39800,      -0.66008
177.49800,      -0.66076
177.59800,      -0.66139
177.69800,      -0.66204
177.79800,      -0.66272
177.89800,      -0.66342
177.99800,      -0.66401
178.09800,      -0.66468
178.19800,      -0.66528
178.29800,      -0.66589
178.39800,      -0.66666
178.49800,      -0.66720
178.59800,      -0.66781
178.69800,      -0.66842
178.79800,      -0.66925
178.89800,      -0.66983
178.99800,      -0.67040
179.09800,      -0.67110
179.19800,      -0.67168
179.29800,      -0.67226
179.39800,      -0.67283
179.49800,      -0.67355
179.59800,      -0.67424
179.69800,      -0.67481
179.79800,      -0.67552
179.89800,      -0.67610
179.99800,      -0.67666
180.09800,      -0.67725
180.19800,      -0.67798
180.29800,      -0.67855
180.39800,      -0.67913
180.49800,      -0.67969
180.59800,      -0.68040
180.69800,      -0.68098
180.79800,      -0.68154
180.89800,      -0.68214
180.99800,      -0.68284
181.09800,      -0.68332
181.19800,      -0.68389
181.29800,      -0.68448
181.39800,      -0.68507
181.49800,      -0.68576
181.59800,      -0.68635
181.69800,      -0.68692
181.79800,      -0.68773
181.89800,      -0.68831
181.99800,      -0.68899
182.09800,      -0.68970
182.19800,      -0.69028
182.29800,      -0.69076
182.39800,      -0.69133
182.49800,      -0.69191
182.59800,      -0.69261
182.69800,      -0.69320
182.79800,      -0.69388
182.89800,      -0.69458
182.99800,      -0.69525
183.09800,      -0.69605
183.19800,      -0.69673
183.29800,      -0.69731
183.39800,      -0.69819
183.49800,      -0.69868
183.59800,      -0.69957
183.69800,      -0.70017
183.79800,      -0.70111
183.89800,      -0.70186
183.99800,      -0.70258
184.09800,      -0.70335
184.19800,      -0.70398
184.29800,      -0.70456
184.39800,      -0.70517
184.49800,      -0.70585
184.59800,      -0.70639
184.69800,      -0.70710
184.79800,      -0.70778
184.89800,      -0.70848
184.99800,      -0.70908
185.09800,      -0.70985
185.19800,      -0.71044
185.29800,      -0.71103
185.39800,      -0.71172
185.49800,      -0.71230
185.59800,      -0.71290
185.69800,      -0.71348
185.79800,      -0.71416
185.89800,      -0.71484
185.99800,      -0.71561
186.09800,      -0.71633
186.19800,      -0.71693
186.29800,      -0.71781
186.39800,      -0.71840
186.49800,      -0.71925
186.59800,      -0.72009
186.69800,      -0.72075
186.79800,      -0.72154
186.89800,      -0.72223
186.99800,      -0.72300
187.09800,      -0.72368
187.19800,      -0.72445
187.29800,      -0.72518
187.39800,      -0.72578
187.49800,      -0.72667
187.59800,      -0.72743
187.69800,      -0.72814
187.79800,      -0.72892
187.89800,      -0.72970
187.99800,      -0.73042
188.09800,      -0.73108
188.19800,      -0.73190
188.29800,      -0.73243
188.39800,      -0.73316
188.49800,      -0.73376
188.59800,      -0.73443
188.69800,      -0.73510
188.79800,      -0.73580
188.89800,      -0.73648
188.99800,      -0.73706
189.09800,      -0.73788
189.19800,      -0.73855
189.29800,      -0.73935
189.39800,      -0.73993
189.49800,      -0.74073
189.59800,      -0.74131
189.69800,      -0.74198
189.79800,      -0.74278
189.89800,      -0.74345
189.99800,      -0.74425
190.09800,      -0.74492
190.19800,      -0.74573
190.29800,      -0.74640
190.39800,      -0.74720
190.49800,      -0.74809
190.59800,      -0.74876
190.69800,      -0.74956
190.79800,      -0.75025
190.89800,      -0.75114
190.99800,      -0.75181
191.09800,      -0.75259
191.19800,      -0.75350
191.29800,      -0.75419
191.39800,      -0.75508
191.49800,      -0.75576
191.59800,      -0.75665
191.69800,      -0.75754
191.79800,      -0.75822
191.89800,      -0.75910
191.99800,      -0.75991
192.09800,      -0.76069
192.19800,      -0.76139
192.29800,      -0.76216
192.39800,      -0.76296
192.49800,      -0.76364
192.59800,      -0.76442
192.69800,      -0.76532
192.79800,      -0.76628
192.89800,      -0.76690
192.99800,      -0.76776
193.09800,      -0.76838
193.19800,      -0.76922
193.29800,      -0.76993
193.39800,      -0.77068
193.49800,      -0.77141
193.59800,      -0.77217
193.69800,      -0.77289
193.79800,      -0.77363
193.89800,      -0.77446
193.99800,      -0.77514
194.09800,      -0.77593
194.19800,      -0.77672
194.29800,      -0.77742
194.39800,      -0.77818
194.49800,      -0.77907
194.59800,      -0.77980
194.69800,      -0.78063
194.79800,      -0.78127
194.89800,      -0.78211
194.99800,      -0.78283
195.09800,      -0.78359
195.19800,      -0.78432
195.29800,      -0.78519
195.39800,      -0.78599
195.49800,      -0.78678
195.59800,      -0.78751
195.69800,      -0.78841
195.79800,      -0.78909
195.89800,      -0.78999
195.99800,      -0.79069
196.09800,      -0.79167
196.19800,      -0.79245
196.29800,      -0.79334
196.39800,      -0.79414
196.49800,      -0.79503
196.59800,      -0.79582
196.69800,      -0.79675
196.79800,      -0.79749
196.89800,      -0.79835
196.99800,      -0.79907
197.09800,      -0.79996
197.19800,      -0.80075
197.29800,      -0.80153
197.39800,      -0.80226
197.49800,      -0.80321
197.59800,      -0.80396
197.69800,      -0.80490
197.79800,      -0.80570
197.89800,      -0.80683
197.99800,      -0.80749
198.09800,      -0.80850
198.19800,      -0.80927
198.29800,      -0.81030
198.39800,      -0.81094
198.49800,      -0.81195
198.59800,      -0.81273
198.69800,      -0.81372
198.79800,      -0.81461
198.89800,      -0.81562
198.99800,      -0.81628
199.09800,      -0.81718
199.19800,      -0.81808
199.29800,      -0.81886
199.39800,      -0.81963
199.49800,      -0.82065
199.59800,      -0.82154
199.69800,      -0.82230
199.79800,      -0.82318
199.89800,      -0.82419
199.99800,      -0.82508
200.09800,      -0.82608
200.19800,      -0.82697
200.29800,      -0.82773
200.39800,      -0.82862
200.49800,      -0.82962
200.59800,      -0.83052
200.69800,      -0.83153
200.79800,      -0.83219
200.89800,      -0.83318
200.99800,      -0.83408
201.09800,      -0.83498
201.19800,      -0.83564
201.29800,      -0.83665
201.39800,      -0.83742
201.49800,      -0.83841
201.59800,      -0.83932
201.69800,      -0.84032
201.79800,      -0.84111
201.89800,      -0.84197
201.99800,      -0.84288
202.09800,      -0.84377
202.19800,      -0.84444
202.29800,      -0.84546
202.39800,      -0.84625
202.49800,      -0.84703
202.59800,      -0.84783
202.69800,      -0.84872
202.79800,      -0.84965
202.89800,      -0.85039
202.99800,      -0.85128
203.09800,      -0.85232
203.19800,      -0.85338
203.29800,      -0.85452
203.39800,      -0.85563
203.49800,      -0.85661
203.59800,      -0.85760
203.69800,      -0.85859
203.79800,      -0.85945
203.89800,      -0.86047
203.99800,      -0.86137
204.09800,      -0.86227
204.19800,      -0.86311
